Family,Station,total.count,depth_bin
Serranidae,D2-EX1605L3-08,1,"(300,350]"
Serranidae,D2-EX1605L3-06,2,"(300,350]"
Serranidae,D2-EX1605L3-03,1,"(300,350]"
Serranidae,D2-EX1605L3-03,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L3-03,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L3-08,1,"(300,350]"
Serranidae,D2-EX1605L3-03,1,"(300,350]"
Serranidae,D2-EX1605L3-06,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L1-18,1,"(300,350]"
Serranidae,D2-EX1605L1-02,1,"(300,350]"
Serranidae,D2-EX1605L3-02,2,"(300,350]"
Serranidae,D2-EX1605L1-17,1,"(300,350]"
Serranidae,D2-EX1605L3-02,1,"(300,350]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L1-02,1,"(350,400]"
Serranidae,D2-EX1605L1-12,1,"(350,400]"
Serranidae,D2-EX1605L1-12,1,"(350,400]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L1-01,1,"(350,400]"
Serranidae,D2-EX1605L1-01,1,"(350,400]"
Serranidae,D2-EX1605L1-18,1,"(350,400]"
Serranidae,D2-EX1605L1-18,2,"(350,400]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L1-12,1,"(350,400]"
Serranidae,D2-EX1605L3-02,1,"(350,400]"
Serranidae,D2-EX1605L1-02,1,"(350,400]"
Serranidae,D2-EX1605L1-12,1,"(350,400]"
Serranidae,D2-EX1605L1-18,1,"(350,400]"
Serranidae,D2-EX1605L1-01,1,"(350,400]"
Serranidae,D2-EX1605L1-12,1,"(400,450]"
Serranidae,D2-EX1605L1-12,1,"(400,450]"
Serranidae,D2-EX1703-02,1,"(250,300]"
Serranidae,D2-EX1703-02,1,"(250,300]"
Serranidae,D2-EX1703-02,2,"(250,300]"
Serranidae,D2-EX1705-10,1,"(250,300]"
Serranidae,D2-EX1705-05,1,"(350,400]"
Serranidae,D2-EX1705-05,1,"(350,400]"
Serranidae,D2-EX1705-05,1,"(350,400]"
Serranidae,D2-EX1606-11,1,"(450,500]"
Setarchidae,D2-EX1702-02,1,"(400,450]"
Setarchidae,NA112-H1767,1,"(500,550]"
Setarchidae,D2-EX1703-01,1,"(950,1e+03]"
Setarchidae,D2-EX1504L4-02,1,"(300,350]"
Setarchidae,D2-EX1504L4-02,1,"(300,350]"
Setarchidae,D2-EX1504L4-02,1,"(300,350]"
Setarchidae,D2-EX1504L4-02,1,"(300,350]"
Setarchidae,D2-EX1504L4-02,1,"(300,350]"
Setarchidae,D2-EX1504L4-02,1,"(300,350]"
Setarchidae,D2-EX1504L4-02,1,"(350,400]"
Setarchidae,D2-EX1504L4-02,1,"(350,400]"
Setarchidae,D2-EX1708-20,1,"(350,400]"
Setarchidae,D2-EX1708-20,1,"(450,500]"
Setarchidae,D2-EX1706-04,1,"(450,500]"
Setarchidae,D2-EX1706-04,1,"(450,500]"
Setarchidae,D2-EX1706-04,1,"(450,500]"
Setarchidae,D2-EX1706-04,1,"(500,550]"
Setarchidae,D2-EX1706-04,1,"(500,550]"
Setarchidae,D2-EX1706-04,1,"(500,550]"
Setarchidae,D2-EX1706-04,1,"(550,600]"
Setarchidae,D2-EX1706-04,1,"(550,600]"
Setarchidae,D2-EX1708-21,1,"(750,800]"
Setarchidae,D2-EX1708-21,1,"(750,800]"
Setarchidae,D2-EX1708-21,1,"(750,800]"
Setarchidae,D2-EX1708-21,1,"(750,800]"
Setarchidae,D2-EX1605L1-12,1,"(650,700]"
Setarchidae,D2-EX1703-17,1,"(650,700]"
Setarchidae,D2-EX1705-05,1,"(750,800]"
Setarchidae,D2-EX1705-05,1,"(800,850]"
Setarchidae,D2-EX1606-11,1,"(450,500]"
Setarchidae,D2-EX1606-11,1,"(450,500]"
Setarchidae,D2-EX1606-11,1,"(500,550]"
Somniosidae,D2-EX1705-07,1,"(950,1e+03]"
Squalidae,D2-EX1504L4-01,1,"(300,350]"
Squalidae,D2-EX1708-20,1,"(350,400]"
Squalidae,D2-EX1504L4-01,1,"(350,400]"
Squalidae,D2-EX1708-20,1,"(350,400]"
Squalidae,D2-EX1708-20,1,"(400,450]"
Squalidae,D2-EX1708-20,1,"(400,450]"
Squalidae,D2-EX1708-20,2,"(450,500]"
Stephanoberycidae,D2-EX1603-01,1,"(4.25e+03,4.3e+03]"
Stephanoberycidae,D2-EX1605L1-03,1,"(4.9e+03,4.95e+03]"
Stephanoberycidae,D2-EX1605L3-21,1,"(5.8e+03,5.85e+03]"
Sternoptychidae,NA112-H1772,1,"(400,450]"
Sternoptychidae,D2-EX1702-02,1,"(450,500]"
Sternoptychidae,D2-EX1605L1-19,-999,"(300,350]"
Sternoptychidae,D2-EX1605L1-19,6,"(300,350]"
Sternoptychidae,D2-EX1605L1-19,-999,"(300,350]"
Sternoptychidae,D2-EX1605L1-19,-999,"(300,350]"
Sternoptychidae,D2-EX1605L1-19,1,"(300,350]"
Sternoptychidae,D2-EX1605L3-08,1,"(500,550]"
Sternoptychidae,D2-EX1705-07,1,"(850,900]"
Sternoptychidae,D2-EX1705-07,1,"(850,900]"
Sternoptychidae,D2-EX1705-07,1,"(850,900]"
Sternoptychidae,D2-EX1705-07,1,"(850,900]"
Sternoptychidae,D2-EX1705-07,1,"(850,900]"
Sternoptychidae,D2-EX1705-07,1,"(950,1e+03]"
Sternoptychidae,D2-EX1705-07,1,"(950,1e+03]"
Sternoptychidae,D2-EX1705-07,1,"(950,1e+03]"
Sternoptychidae,D2-EX1703-19,1,"(950,1e+03]"
Sternoptychidae,D2-EX1703-19,1,"(950,1e+03]"
Sternoptychidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Sternoptychidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Sternoptychidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Sternoptychidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Sternoptychidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Sternoptychidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Stomiidae,D2-EX1703-19,1,"(950,1e+03]"
Stomiidae,D2-EX1703-19,1,"(950,1e+03]"
Stomiidae,D2-EX1606-11,1,"(550,600]"
Stomiidae,D2-EX1606-11,1,"(550,600]"
Stomiidae,D2-EX1606-11,1,"(550,600]"
Stomiidae,D2-EX1606-11,1,"(600,650]"
Stomiidae,D2-EX1606-11,1,"(600,650]"
Stomiidae,D2-EX1606-11,1,"(600,650]"
Stomiidae,D2-EX1606-11,1,"(600,650]"
Symphysanodontidae,NA112-H1767,1,"(250,300]"
Symphysanodontidae,NA112-H1772,1,"(300,350]"
Symphysanodontidae,NA112-H1772,1,"(300,350]"
Symphysanodontidae,NA112-H1772,1,"(350,400]"
Symphysanodontidae,D2-EX1708-20,1,"(250,300]"
Symphysanodontidae,D2-EX1708-20,2,"(250,300]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,1,"(300,350]"
Symphysanodontidae,D2-EX1708-20,2,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,4,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,2,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,15,"(300,350]"
Symphysanodontidae,D2-EX1504L4-01,14,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,2,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,5,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,3,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,30,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,10,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,3,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,3,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,8,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,2,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,1,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,3,"(300,350]"
Symphysanodontidae,D2-EX1504L4-02,2,"(300,350]"
Symphysanodontidae,D2-EX1708-20,1,"(350,400]"
Symphysanodontidae,D2-EX1504L4-02,1,"(350,400]"
Symphysanodontidae,D2-EX1605L1-17,1,"(250,300]"
Symphysanodontidae,D2-EX1605L1-17,1,"(250,300]"
Symphysanodontidae,D2-EX1605L3-02,1,"(250,300]"
Symphysanodontidae,D2-EX1605L3-08,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,2,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,4,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,3,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,2,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,3,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,3,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,5,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,2,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-08,1,"(300,350]"
Symphysanodontidae,D2-EX1605L1-18,2,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-08,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,2,"(300,350]"
Symphysanodontidae,D2-EX1605L1-18,1,"(300,350]"
Symphysanodontidae,D2-EX1605L1-18,1,"(300,350]"
Symphysanodontidae,D2-EX1605L1-18,1,"(300,350]"
Symphysanodontidae,D2-EX1605L1-18,2,"(300,350]"
Symphysanodontidae,D2-EX1605L1-18,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-08,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-03,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-02,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-08,3,"(300,350]"
Symphysanodontidae,D2-EX1605L3-02,1,"(300,350]"
Symphysanodontidae,D2-EX1605L3-08,30,"(300,350]"
Symphysanodontidae,D2-EX1605L3-08,6,"(350,400]"
Symphysanodontidae,D2-EX1605L1-18,2,"(350,400]"
Symphysanodontidae,D2-EX1605L1-18,1,"(350,400]"
Symphysanodontidae,D2-EX1605L1-18,1,"(350,400]"
Symphysanodontidae,D2-EX1605L3-08,1,"(350,400]"
Symphysanodontidae,D2-EX1605L3-08,2,"(350,400]"
Symphysanodontidae,D2-EX1605L3-08,2,"(350,400]"
Synaphobranchidae,NA101-H1716,1,"(1.3e+03,1.35e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.45e+03,1.5e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.6e+03,1.65e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,NA101-H1716,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,NA101-H1715,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,NA101-H1715,1,"(1.75e+03,1.8e+03]"
Synaphobranchidae,NA101-H1715,1,"(1.85e+03,1.9e+03]"
Synaphobranchidae,NA101-H1720,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,NA101-H1715,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,NA101-H1715,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,NA101-H1715,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,NA101-H1717,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,NA101-H1717,1,"(2.1e+03,2.15e+03]"
Synaphobranchidae,NA101-H1717,1,"(2.15e+03,2.2e+03]"
Synaphobranchidae,NA101-H1717,1,"(2.15e+03,2.2e+03]"
Synaphobranchidae,NA101-H1717,1,"(2.2e+03,2.25e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.2e+03,2.25e+03]"
Synaphobranchidae,NA101-H1721,1,"(2.2e+03,2.25e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.3e+03,2.35e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.3e+03,2.35e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.3e+03,2.35e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.3e+03,2.35e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.3e+03,2.35e+03]"
Synaphobranchidae,NA101-H1719,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1722,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1724,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1722,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1722,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1722,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.35e+03,2.4e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.4e+03,2.45e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.4e+03,2.45e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.45e+03,2.5e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.45e+03,2.5e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.45e+03,2.5e+03]"
Synaphobranchidae,NA101-H1725,1,"(2.45e+03,2.5e+03]"
Synaphobranchidae,NA101-H1726,1,"(2.7e+03,2.75e+03]"
Synaphobranchidae,NA101-H1726,1,"(2.75e+03,2.8e+03]"
Synaphobranchidae,NA101-H1726,1,"(2.8e+03,2.85e+03]"
Synaphobranchidae,NA112-H1772,1,"(350,400]"
Synaphobranchidae,NA112-H1772,1,"(400,450]"
Synaphobranchidae,NA112-H1770,3,"(700,750]"
Synaphobranchidae,NA112-H1770,1,"(850,900]"
Synaphobranchidae,NA112-H1770,1,"(850,900]"
Synaphobranchidae,NA112-H1770,2,"(850,900]"
Synaphobranchidae,NA112-H1772,1,"(900,950]"
Synaphobranchidae,NA112-H1770,1,"(900,950]"
Synaphobranchidae,NA112-H1770,1,"(900,950]"
Synaphobranchidae,NA112-H1770,1,"(900,950]"
Synaphobranchidae,NA112-H1770,2,"(900,950]"
Synaphobranchidae,D2-EX1703-01,1,"(950,1e+03]"
Synaphobranchidae,NA112-H1772,1,"(950,1e+03]"
Synaphobranchidae,NA112-H1764,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,NA112-H1765,1,"(1.7e+03,1.75e+03]"
Synaphobranchidae,NA112-H1765,1,"(1.7e+03,1.75e+03]"
Synaphobranchidae,NA112-H1765,1,"(1.75e+03,1.8e+03]"
Synaphobranchidae,NA112-H1765,1,"(1.75e+03,1.8e+03]"
Synaphobranchidae,NA112-H1765,1,"(1.75e+03,1.8e+03]"
Synaphobranchidae,NA112-H1764,1,"(1.85e+03,1.9e+03]"
Synaphobranchidae,NA112-H1764,1,"(1.85e+03,1.9e+03]"
Synaphobranchidae,NA112-H1764,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,NA112-H1764,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,NA112-H1764,1,"(2e+03,2.05e+03]"
Synaphobranchidae,NA112-H1764,1,"(2e+03,2.05e+03]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,1,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,5,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,2,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,2,"(300,350]"
Synaphobranchidae,D2-EX1504L4-01,3,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,2,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,2,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,2,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,2,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1504L4-01,1,"(350,400]"
Synaphobranchidae,D2-EX1603-06,2,"(750,800]"
Synaphobranchidae,D2-EX1603-06,2,"(750,800]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(800,850]"
Synaphobranchidae,D2-EX1603-06,1,"(850,900]"
Synaphobranchidae,D2-EX1603-06,1,"(850,900]"
Synaphobranchidae,D2-EX1504L3-05,1,"(950,1e+03]"
Synaphobranchidae,D2-EX1504L3-05,1,"(950,1e+03]"
Synaphobranchidae,D2-EX1603-02,1,"(1.05e+03,1.1e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.05e+03,1.1e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.1e+03,1.15e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.15e+03,1.2e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.15e+03,1.2e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.15e+03,1.2e+03]"
Synaphobranchidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1504L4-04,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Synaphobranchidae,D2-EX1504L4-04,1,"(1.25e+03,1.3e+03]"
Synaphobranchidae,D2-EX1603-06,1,"(1.25e+03,1.3e+03]"
Synaphobranchidae,D2-EX1603-02,1,"(1.3e+03,1.35e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.35e+03,1.4e+03]"
Synaphobranchidae,D2-EX1504L2-08,1,"(1.35e+03,1.4e+03]"
Synaphobranchidae,D2-EX1504L4-04,1,"(1.35e+03,1.4e+03]"
Synaphobranchidae,D2-EX1603-02,1,"(1.4e+03,1.45e+03]"
Synaphobranchidae,D2-EX1603-02,1,"(1.4e+03,1.45e+03]"
Synaphobranchidae,D2-EX1603-02,1,"(1.4e+03,1.45e+03]"
Synaphobranchidae,D2-EX1504L2-16,1,"(1.45e+03,1.5e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.45e+03,1.5e+03]"
Synaphobranchidae,D2-EX1504L2-18,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1504L2-18,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1504L2-18,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1504L2-18,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1504L4-06,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.5e+03,1.55e+03]"
Synaphobranchidae,D2-EX1706-13,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1504L2-16,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1504L4-06,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1504L4-06,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1504L2-16,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1504L4-06,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-13,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.55e+03,1.6e+03]"
Synaphobranchidae,D2-EX1706-08,1,"(1.6e+03,1.65e+03]"
Synaphobranchidae,D2-EX1504L4-06,1,"(1.6e+03,1.65e+03]"
Synaphobranchidae,D2-EX1603-05,1,"(1.6e+03,1.65e+03]"
Synaphobranchidae,D2-EX1603-05,1,"(1.6e+03,1.65e+03]"
Synaphobranchidae,D2-EX1708-19,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,D2-EX1504L4-08,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,D2-EX1603-05,1,"(1.65e+03,1.7e+03]"
Synaphobranchidae,D2-EX1603-05,1,"(1.7e+03,1.75e+03]"
Synaphobranchidae,D2-EX1504L4-07,1,"(1.7e+03,1.75e+03]"
Synaphobranchidae,D2-EX1708-13,1,"(1.75e+03,1.8e+03]"
Synaphobranchidae,D2-EX1708-13,1,"(1.75e+03,1.8e+03]"
Synaphobranchidae,D2-EX1708-01,1,"(1.8e+03,1.85e+03]"
Synaphobranchidae,D2-EX1706-02,1,"(1.85e+03,1.9e+03]"
Synaphobranchidae,D2-EX1603-07,2,"(1.9e+03,1.95e+03]"
Synaphobranchidae,D2-EX1603-07,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,D2-EX1603-07,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,D2-EX1706-15,1,"(1.9e+03,1.95e+03]"
Synaphobranchidae,D2-EX1504L2-06,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1708-12,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-06,2,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-06,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L4-09,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-06,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-06,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-01,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1706-10,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-17,1,"(1.95e+03,2e+03]"
Synaphobranchidae,D2-EX1504L2-07,1,"(2e+03,2.05e+03]"
Synaphobranchidae,D2-EX1504L2-17,1,"(2e+03,2.05e+03]"
Synaphobranchidae,D2-EX1504L2-17,1,"(2e+03,2.05e+03]"
Synaphobranchidae,D2-EX1504L4-13,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1706-10,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1504L2-01,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1504L4-05,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1504L2-07,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1504L4-05,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1504L4-08,1,"(2.05e+03,2.1e+03]"
Synaphobranchidae,D2-EX1504L2-11,1,"(2.1e+03,2.15e+03]"
Synaphobranchidae,D2-EX1504L3-06,1,"(2.1e+03,2.15e+03]"
Synaphobranchidae,D2-EX1504L4-11,1,"(2.1e+03,2.15e+03]"
Synaphobranchidae,D2-EX1504L3-06,1,"(2.1e+03,2.15e+03]"
Synaphobranchidae,D2-EX1708-18,1,"(2.1e+03,2.15e+03]"
Synaphobranchidae,D2-EX1504L2-01,1,"(2.15e+03,2.2e+03]"
Synaphobranchidae,D2-EX1708-18,1,"(2.15e+03,2.2e+03]"
Synaphobranchidae,D2-EX1504L2-09,1,"(2.2e+03,2.25e+03]"
Synaphobranchidae,D2-EX1708-08,1,"(2.2e+03,2.25e+03]"
Synaphobranchidae,D2-EX1708-18,1,"(2.2e+03,2.25e+03]"
Synaphobranchidae,D2-EX1504L2-13,1,"(2.25e+03,2.3e+03]"
Synaphobranchidae,D2-EX1504L2-09,1,"(2.25e+03,2.3e+03]"
Synaphobranchidae,D2-EX1708-14,1,"(2.25e+03,2.3e+03]"
Synaphobranchidae,D2-EX1708-14,1,"(2.3e+03,2.35e+03]"
Synaphobranchidae,D2-EX1603-03,1,"(2.3e+03,2.35e+03]"
